Name,Description,Programming languages,Forks count,Stars count,Commits count,Pull requests count,Contributors count,Releases counts,Url
Open-LLM-VTuber Open-LLM-VTuber,"Talk to any LLM with hands-free voice interaction, voice interruption, and Live2D taking face running locally across platforms","['Python', 'JavaScript', 'HTML']",649,5186,904,18,31,19,https://github.com/Open-LLM-VTuber/Open-LLM-VTuber
sql-machine-learning sqlflow,Brings SQL and AI together.,"['Go', 'Python', 'Shell', 'Java', 'JavaScript', 'Yacc', 'Other']",705,5185,2222,5,38,0,https://github.com/sql-machine-learning/sqlflow
novicezk midjourney-proxy,代理 MidJourney 的discord频道，实现api形式调用AI绘图,"['Java', 'Dockerfile', 'Shell']",2452,5178,229,9,13,0,https://github.com/novicezk/midjourney-proxy
modelscope FunClip,"Open-source, accurate and easy-to-use video speech recognition & clipping tool, LLM based AI clipping intergrated.","['Python', 'Shell']",616,5175,218,0,12,0,https://github.com/modelscope/FunClip
aimeos aimeos,"Integrated online shop based on Laravel 11 and the Aimeos e-commerce framework for ultra-fast online shops, scalable marketplaces, complex B2B applications and #gigacommerce","['JavaScript', 'PHP', 'Blade', 'CSS']",307,5170,346,1,7,0,https://github.com/aimeos/aimeos
dnhkng GLaDOS,"This is the Personality Core for GLaDOS, the first steps towards a real-life implementation of the AI from the Portal series by Valve.","['Python', 'Jupyter Notebook', 'Other']",387,5153,231,6,19,0,https://github.com/dnhkng/GLaDOS
coze-dev coze-loop,"Next-generation AI Agent Optimization Platform: Cozeloop addresses challenges in AI agent development by providing full-lifecycle management capabilities from development, debugging, and evaluation to monitoring.","['Go', 'TypeScript', 'Thrift', 'JavaScript', 'Less', 'Shell', 'Other']",703,5130,134,18,32,6,https://github.com/coze-dev/coze-loop
volcano-sh volcano,A Cloud Native Batch System (Project under CNCF),"['Go', 'Shell', 'Other']",1221,5119,6114,135,296,40,https://github.com/volcano-sh/volcano
firebase genkit,"Open-source framework for building AI-powered apps in JavaScript, Go, and Python, built and used in production by Google","['TypeScript', 'Go', 'Python', 'Shell', 'JavaScript', 'CSS']",602,5110,4420,156,128,125,https://github.com/firebase/genkit
AgentOps-AI agentops,"Python SDK for AI agent monitoring, LLM cost tracking, benchmarking, and more. Integrates with most LLMs and agent frameworks including CrewAI, Agno, OpenAI Agents SDK, Langchain, Autogen, AG2, and CamelAI","['Python', 'TypeScript', 'PLpgSQL', 'Shell', 'CSS', 'JavaScript', 'Other']",497,5108,809,33,53,108,https://github.com/AgentOps-AI/agentops
lharries whatsapp-mcp,WhatsApp MCP server,"['Go', 'Python']",809,5107,27,36,6,1,https://github.com/lharries/whatsapp-mcp
chatopera Synonyms,🌿 中文近义词：聊天机器人，智能问答工具包,"['Python', 'Shell']",889,5101,170,0,9,24,https://github.com/chatopera/Synonyms
langchain-ai open-swe,An Open-Source Asynchronous Coding Agent,"['TypeScript', 'MDX', 'Other']",693,5101,402,34,14,0,https://github.com/langchain-ai/open-swe
BuilderIO ai-shell,A CLI that converts natural language to shell commands.,"['TypeScript', 'JavaScript']",364,5095,291,7,28,0,https://github.com/BuilderIO/ai-shell
kgateway-dev kgateway,The Cloud-Native API Gateway and AI Gateway,"['Go', 'Shell', 'Makefile', 'Rust', 'Python', 'Smarty', 'Other']",611,5088,4721,36,230,1186,https://github.com/kgateway-dev/kgateway
zenml-io zenml,ZenML 🙏: One AI Platform from Pipelines to Agents. https://zenml.io.,"['Python', 'Shell', 'JavaScript', 'Smarty', 'CSS', 'Dockerfile', 'Other']",559,5079,8344,17,128,148,https://github.com/zenml-io/zenml
BrowserMCP mcp,Browser MCP is a Model Context Provider (MCP) server that allows AI applications to control your browser,"['TypeScript', 'JavaScript']",375,5072,6,7,0,0,https://github.com/BrowserMCP/mcp
louisfb01 start-machine-learning,"A complete guide to start and improve in machine learning (ML), artificial intelligence (AI) in 2025 without ANY background in the field and stay up-to-date with the latest news and state-of-the-art techniques!",[],668,5055,105,2,3,0,https://github.com/louisfb01/start-machine-learning
0xPlaygrounds rig,⚙️🦀 Build modular and scalable LLM Applications in Rust,"['Rust', 'TypeScript', 'Shell', 'Nix', 'Just', 'Makefile']",575,5053,765,22,123,387,https://github.com/0xPlaygrounds/rig
phodal understand-prompt,【🔞🔞🔞 内含不适合未成年人阅读的图片】基于我擅长的编程、绘画、写作展开的 AI 探索和总结：StableDiffusion 是一种强大的图像生成模型，能够通过对一张图片进行演化来生成新的图片。ChatGPT 是一个基于 Transformer 的语言生成模型，它能够自动为输入的主题生成合适的文章。而 Github Copilot 是一个智能编程助手，能够加速日常编程活动。,['Jupyter Notebook'],414,5018,98,0,0,0,https://github.com/phodal/understand-prompt
coleam00 ottomator-agents,All the open source AI Agents hosted on the oTTomator Live Agent Studio platform!,"['Python', 'HTML', 'PLpgSQL', 'TypeScript', 'Shell', 'Dockerfile', 'Other']",1788,5013,91,9,3,0,https://github.com/coleam00/ottomator-agents
wassupjay n8n-free-templates,"A curated set of 200+ plug-and-play n8n workflows that fuse classic automation with today’s AI stack—vector DBs, embeddings, and LLMs. Import any JSON, add your creds, hit Activate, and you’re live. Built to demo, prototype, or drop straight into production.",[],1381,5012,10,2,0,0,https://github.com/wassupjay/n8n-free-templates
ThinkInAIXYZ deepchat,🐬DeepChat - A smart assistant that connects powerful AI to your personal world,"['TypeScript', 'Vue', 'JavaScript', 'CSS', 'NSIS', 'HTML']",586,5011,2544,1,49,48,https://github.com/ThinkInAIXYZ/deepchat
GaiaNet-AI gaianet-node,"Install, run and deploy your own decentralized AI agent service","['Shell', 'Rust', 'Dockerfile']",329,5008,965,13,27,49,https://github.com/GaiaNet-AI/gaianet-node
wonderwhy-er DesktopCommanderMCP,"This is MCP server for Claude that gives it terminal control, file system search and diff file editing capabilities","['TypeScript', 'JavaScript', 'PowerShell', 'Shell', 'Dockerfile']",556,5000,416,7,25,25,https://github.com/wonderwhy-er/DesktopCommanderMCP
lingodotdev lingo.dev,"⚡ Lingo.dev - open-source, AI-powered i18n toolkit for instant localization with LLMs. Bring your own LLM or use Lingo.dev Localization Engine. Join discord:","['TypeScript', 'JavaScript', 'HTML', 'Twig', 'PHP', 'MDX', 'Other']",664,4997,1454,77,68,733,https://github.com/lingodotdev/lingo.dev
marqo-ai marqo,Unified embedding generation and search engine. Also available on cloud - cloud.marqo.ai,"['Python', 'Java', 'Other']",221,4996,1678,14,35,101,https://github.com/marqo-ai/marqo
appcypher awesome-mcp-servers,Awesome MCP Servers - A curated list of Model Context Protocol servers,[],478,4948,176,25,140,0,https://github.com/appcypher/awesome-mcp-servers
aiortc aiortc,WebRTC and ORTC implementation for Python using asyncio,['Python'],854,4933,1327,16,38,0,https://github.com/aiortc/aiortc
fastai course-v3,The 3rd edition of course.fast.ai,"['Jupyter Notebook', 'Swift', 'Python', 'C++', 'JavaScript', 'C']",3511,4923,878,9,187,0,https://github.com/fastai/course-v3
lvwzhen law-cn-ai,⚖️ AI 法律助手,"['MDX', 'Other']",669,4911,72,0,2,0,https://github.com/lvwzhen/law-cn-ai
philz1337x clarity-upscaler,Clarity AI | AI Image Upscaler & Enhancer - free and open-source Magnific Alternative,"['Python', 'JavaScript', 'HTML', 'CSS', 'Other']",523,4902,69,2,4,0,https://github.com/philz1337x/clarity-upscaler
Eventual-Inc Daft,"High-performance data engine for AI and multimodal workloads. Process images, audio, video, and structured data at any scale","['Rust', 'Python', 'Jupyter Notebook', 'TypeScript', 'Shell', 'Makefile']",353,4901,3577,58,125,128,https://github.com/Eventual-Inc/Daft
refly-ai refly,The Open-Source Agentic Workspace for Human-AI Collaboration.,"['TypeScript', 'SCSS', 'CSS', 'JavaScript', 'Shell', 'Dockerfile']",436,4883,8256,4,33,12,https://github.com/refly-ai/refly
Stability-AI StableSwarmUI,"StableSwarmUI, A Modular Stable Diffusion Web-User-Interface, with an emphasis on making powertools easily accessible, high performance, and extensibility.","['C#', 'JavaScript', 'HTML', 'CSS', 'Python', 'Shell', 'Other']",400,4882,1997,3,19,15,https://github.com/Stability-AI/StableSwarmUI
OpenBMB AgentVerse,"🤖 AgentVerse 🪐 is designed to facilitate the deployment of multiple LLM-based agents in various applications, which primarily provides two frameworks: task-solving and simulation","['JavaScript', 'TypeScript', 'Python', 'Yacc', 'Dockerfile', 'Shell']",484,4880,361,6,23,3,https://github.com/OpenBMB/AgentVerse
kelvins awesome-mlops,😎 A curated list of awesome MLOps tools,['Python'],654,4880,440,13,69,0,https://github.com/kelvins/awesome-mlops
yichuan-w LEANN,"RAG on Everything with LEANN. Enjoy 97% storage savings while running a fast, accurate, and 100% private RAG application on your personal device.","['Python', 'Other']",478,4876,446,3,19,27,https://github.com/yichuan-w/LEANN
53AI 53AIHub,"53AI Hub is an open-source AI portal, which enables you to quickly build a operational-level AI portal to launch and operate AI agents, prompts, and AI tools. It supports seamless integration with development platforms like Coze, Dify, FastGPT, RAGFlow.","['Vue', 'Go', 'JavaScript', 'TypeScript', 'CSS', 'HTML', 'Other']",793,4871,62,0,2,9,https://github.com/53AI/53AIHub
0x4m4 hexstrike-ai,"HexStrike AI MCP Agents is an advanced MCP server that lets AI agents (Claude, GPT, Copilot, etc.) autonomously run 150+ cybersecurity tools for automated pentesting, vulnerability discovery, bug bounty automation, and security research. Seamlessly bridge LLMs with real-world offensive security capabilities.",['Python'],1133,4869,60,14,2,0,https://github.com/0x4m4/hexstrike-ai
kserve kserve,"Standardized Distributed Generative and Predictive AI Inference Platform for Scalable, Multi-Framework Deployment on Kubernetes","['Shell', 'Python', 'Go', 'Dockerfile', 'Makefile', 'Smarty']",1315,4860,1966,95,316,47,https://github.com/kserve/kserve
agiresearch AIOS,AIOS: AI Agent Operating System,"['Python', 'Shell', 'Other']",630,4832,747,4,46,4,https://github.com/agiresearch/AIOS
taubyte tau,Fullstack Workspace for Humans & Machines,"['Go', 'Python', 'TypeScript', 'JavaScript', 'Shell', 'HTML']",178,4820,198,1,18,21,https://github.com/taubyte/tau
nanbingxyz 5ire,"5ire is a cross-platform desktop AI assistant, MCP client. It compatible with major service providers, supports local knowledge base and tools via model context protocol servers .","['TypeScript', 'SCSS', 'Other']",369,4811,1452,1,25,33,https://github.com/nanbingxyz/5ire
pytorch torchtitan,A PyTorch native platform for training generative AI models,"['Python', 'Other']",619,4785,1020,153,134,0,https://github.com/pytorch/torchtitan
IrisRainbowNeko genshin_auto_fish,基于深度强化学习的原神自动钓鱼AI,"['Python', 'C++']",702,4785,51,1,6,1,https://github.com/IrisRainbowNeko/genshin_auto_fish
thunlp OpenPrompt,An Open-Source Framework for Prompt-Learning.,"['Python', 'Shell']",482,4778,264,13,16,4,https://github.com/thunlp/OpenPrompt
FellouAI eko,Eko (Eko Keeps Operating) - Build Production-ready Agentic Workflow with Natural Language - eko.fellou.ai,"['TypeScript', 'JavaScript', 'Other']",428,4769,716,0,20,19,https://github.com/FellouAI/eko
argilla-io argilla,Argilla is a collaboration tool for AI engineers and domain experts to build high-quality datasets,"['Python', 'Jupyter Notebook', 'Vue', 'TypeScript', 'JavaScript', 'SCSS', 'Other']",464,4767,3629,17,108,130,https://github.com/argilla-io/argilla
ParisNeo lollms-webui,Lord of Large Language and Multi modal Systems Web User Interface,"['CSS', 'Python', 'Vue', 'JavaScript', 'Shell', 'Batchfile', 'Other']",579,4766,3967,3,42,24,https://github.com/ParisNeo/lollms-webui
BoltzmannEntropy interviews.ai,"It is my belief that you, the postgraduate students and job-seekers for whom the book is primarily meant will benefit from reading it; however, it is my hope that even the most experienced researchers will find it fascinating as well.",[],327,4763,71,0,0,0,https://github.com/BoltzmannEntropy/interviews.ai
h2oai h2o-llmstudio,H2O LLM Studio - a framework and no-code GUI for fine-tuning LLMs. Documentation: https://docs.h2o.ai/h2o-llmstudio/,"['Python', 'Other']",506,4746,474,3,35,35,https://github.com/h2oai/h2o-llmstudio
PennyroyalTea gibberlink,Two conversational AI agents switching from English to sound-level protocol after confirming they are both AI agents,"['TypeScript', 'CSS', 'JavaScript']",392,4736,26,0,2,0,https://github.com/PennyroyalTea/gibberlink
AI4Finance-Foundation FinRobot,FinRobot: An Open-Source AI Agent Platform for Financial Analysis using LLMs 🚀 🚀 🚀,"['Jupyter Notebook', 'Python']",874,4723,273,5,5,0,https://github.com/AI4Finance-Foundation/FinRobot
thewh1teagle vibe,Transcribe on your own!,"['TypeScript', 'Rust', 'Svelte', 'JavaScript', 'PowerShell', 'Shell', 'Other']",296,4714,1389,10,31,56,https://github.com/thewh1teagle/vibe
tencentmusic cube-studio,cube studio开源云原生一站式机器学习/深度学习/大模型AI平台，mlops算法链路全流程，算力租赁平台，notebook在线开发，拖拉拽任务流pipeline编排，多机多卡分布式训练，超参搜索，推理服务VGPU虚拟化，边缘计算，标注平台自动化标注，deepseek等大模型sft微调/奖励模型/强化学习训练，vllm/ollama/mindie大模型多机推理，私有知识库，AI模型市场，支持国产cpu/gpu/npu 昇腾生态，支持RDMA，支持pytorch/tf/mxnet/deepspeed/paddle/colossalai/horovod/ray/volcano等分布式,"['Python', 'TypeScript', 'Jupyter Notebook', 'Less', 'HTML', 'Shell', 'Other']",826,4711,982,11,31,21,https://github.com/tencentmusic/cube-studio
deepjavalibrary djl,An Engine-Agnostic Deep Learning Framework in Java,"['Java', 'Rust', 'C++', 'C', 'Python', 'HTML', 'Other']",731,4706,4440,8,141,36,https://github.com/deepjavalibrary/djl
yusufkaraaslan Skill_Seekers,"Convert documentation websites, GitHub repositories, and PDFs into Claude AI skills with automatic conflict detection","['Python', 'Shell']",499,4703,176,1,17,7,https://github.com/yusufkaraaslan/Skill_Seekers
facebookincubator AITemplate,AITemplate is a Python framework which renders neural network into high performance CUDA/HIP C++ code. Specialized for FP16 TensorCore (NVIDIA GPU) and MatrixCore (AMD GPU) inference.,"['Python', 'C++', 'Cuda', 'C', 'Shell', 'Nix']",383,4697,717,52,70,2,https://github.com/facebookincubator/AITemplate
aipotheosis-labs aci,ACI.dev is the open source tool-calling platform that hooks up 600+ tools into any agentic IDE or custom AI agent through direct function calling or a unified MCP server. The birthplace of VibeOps.,"['Python', 'TypeScript', 'Other']",453,4684,833,21,30,0,https://github.com/aipotheosis-labs/aci
leejet stable-diffusion.cpp,"Diffusion model(SD,Flux,Wan,Qwen Image,Z-Image,...) inference in pure C/C++",['C++'],454,4684,388,47,60,278,https://github.com/leejet/stable-diffusion.cpp
lixin4ever Conference-Acceptance-Rate,Acceptance rates for the major AI conferences,['Jupyter Notebook'],314,4680,273,3,42,0,https://github.com/lixin4ever/Conference-Acceptance-Rate
sktime pytorch-forecasting,Time series forecasting with PyTorch,['Python'],733,4678,2033,39,70,37,https://github.com/sktime/pytorch-forecasting
